"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALB","Albania",NA,NA,NA,NA,NA,49.29324087,49.21738267,49.0815367,48.94225465,50.73475808,52.55115143,54.3909182,56.25379339,58.13945532,60.04763988,61.97765843,63.92909588,65.90139447,67.89333927,69.90370226,69.94449987,69.98432948,70.02314984,NA
"DZA","Algeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AND","Andorra",NA,NA,NA,NA,NA,90.64,90.63999743,90.6399963,90.64000236,90.6399966,90.63999945,90.64000427,90.63999791,90.63999794,90.64000102,90.63999693,90.63999587,90.64000105,90.64,90.63999782,90.64000222,90.64,90.63999663,NA
"AGO","Angola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATG","Antigua and Barbuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARM","Armenia",NA,NA,NA,NA,NA,29.59756243,29.74281879,33.29816522,36.84345916,40.39033029,43.9389438,47.48906053,51.04094565,54.5944658,58.14978007,61.70685539,65.26573133,68.82644742,72.39099803,75.96124006,79.43497737,83.00597596,86.47635485,NA
"AUS","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUT","Austria",NA,NA,NA,NA,NA,97.71393554,97.7968427,97.87975281,97.96266292,98.04557303,98.12848024,98.21139036,98.29430337,98.37721348,98.4601236,98.54303371,98.62594382,98.70885393,98.79176686,98.87467695,98.90942528,98.90780751,98.90620097,NA
"AZE","Azerbaijan",NA,NA,NA,NA,NA,49.67767802,50.13332194,50.58627289,51.0368674,53.46619186,55.92712011,58.41952029,60.9432554,63.49772353,66.08279009,68.70055352,70.32201829,70.85237101,71.38735705,71.92628097,72.46890782,73.01500315,73.56433145,NA
"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
